SystemCodeNumber,Capacity,Occupancy,LastUpdated,OccupancyRate,OccupancyPercent,AvailableSpaces,Date,Hour,Minute,DayOfWeek,DayName,IsWeekend,IsPeakHour,DemandLevel
Broad Street,690,567,2016-12-07 15:59:23,0.8217391304347826,82.17391304347827,123,2016-12-07,15,59,2,Wednesday,0,1,Critical
Broad Street,690,506,2016-12-07 16:32:23,0.7333333333333333,73.33333333333333,184,2016-12-07,16,32,2,Wednesday,0,1,High
Broad Street,690,188,2016-12-08 07:59:25,0.272463768115942,27.246376811594203,502,2016-12-08,7,59,3,Thursday,0,0,Low
Broad Street,690,272,2016-12-08 08:26:27,0.3942028985507246,39.42028985507247,418,2016-12-08,8,26,3,Thursday,0,0,Moderate
Broad Street,690,390,2016-12-08 08:59:24,0.5652173913043478,56.52173913043478,300,2016-12-08,8,59,3,Thursday,0,0,Moderate
Broad Street,690,466,2016-12-08 09:26:27,0.6753623188405797,67.53623188405797,224,2016-12-08,9,26,3,Thursday,0,1,High
Broad Street,690,523,2016-12-08 09:59:28,0.7579710144927536,75.79710144927536,167,2016-12-08,9,59,3,Thursday,0,1,High
Broad Street,690,567,2016-12-08 10:32:22,0.8217391304347826,82.17391304347827,123,2016-12-08,10,32,3,Thursday,0,1,Critical
Broad Street,690,592,2016-12-08 10:59:25,0.8579710144927536,85.79710144927536,98,2016-12-08,10,59,3,Thursday,0,1,Critical
Broad Street,690,605,2016-12-08 11:32:28,0.8768115942028986,87.68115942028986,85,2016-12-08,11,32,3,Thursday,0,1,Critical
Broad Street,690,620,2016-12-08 11:59:28,0.8985507246376812,89.85507246376811,70,2016-12-08,11,59,3,Thursday,0,1,Critical
Broad Street,690,629,2016-12-08 12:25:24,0.9115942028985508,91.15942028985508,61,2016-12-08,12,25,3,Thursday,0,1,Critical
Broad Street,690,632,2016-12-08 12:59:24,0.9159420289855073,91.59420289855072,58,2016-12-08,12,59,3,Thursday,0,1,Critical
Broad Street,690,632,2016-12-08 13:25:28,0.9159420289855073,91.59420289855072,58,2016-12-08,13,25,3,Thursday,0,1,Critical
Broad Street,690,629,2016-12-08 13:59:28,0.9115942028985508,91.15942028985508,61,2016-12-08,13,59,3,Thursday,0,1,Critical
Broad Street,690,619,2016-12-08 14:26:29,0.8971014492753623,89.71014492753623,71,2016-12-08,14,26,3,Thursday,0,1,Critical
Broad Street,690,600,2016-12-08 14:59:29,0.8695652173913043,86.95652173913044,90,2016-12-08,14,59,3,Thursday,0,1,Critical
Broad Street,690,591,2016-12-08 15:26:23,0.8565217391304348,85.65217391304348,99,2016-12-08,15,26,3,Thursday,0,1,Critical
Broad Street,690,545,2016-12-08 15:59:27,0.7898550724637681,78.98550724637681,145,2016-12-08,15,59,3,Thursday,0,1,High
Broad Street,690,482,2016-12-08 16:32:27,0.6985507246376812,69.85507246376812,208,2016-12-08,16,32,3,Thursday,0,1,High
Broad Street,690,206,2016-12-09 08:02:30,0.2985507246376812,29.85507246376812,484,2016-12-09,8,2,4,Friday,0,0,Low
Broad Street,690,298,2016-12-09 08:29:28,0.4318840579710145,43.188405797101446,392,2016-12-09,8,29,4,Friday,0,0,Moderate
Broad Street,690,388,2016-12-09 08:55:33,0.5623188405797102,56.231884057971016,302,2016-12-09,8,55,4,Friday,0,0,Moderate
Broad Street,690,437,2016-12-09 09:29:31,0.6333333333333333,63.33333333333333,253,2016-12-09,9,29,4,Friday,0,1,High
Broad Street,690,473,2016-12-09 09:55:30,0.6855072463768116,68.55072463768116,217,2016-12-09,9,55,4,Friday,0,1,High
Broad Street,690,495,2016-12-09 10:29:29,0.717391304347826,71.73913043478261,195,2016-12-09,10,29,4,Friday,0,1,High
Broad Street,690,516,2016-12-09 10:56:33,0.7478260869565218,74.78260869565217,174,2016-12-09,10,56,4,Friday,0,1,High
Broad Street,690,529,2016-12-09 11:29:33,0.7666666666666667,76.66666666666667,161,2016-12-09,11,29,4,Friday,0,1,High
Broad Street,690,540,2016-12-09 11:56:32,0.782608695652174,78.26086956521739,150,2016-12-09,11,56,4,Friday,0,1,High
Broad Street,690,542,2016-12-09 12:29:31,0.7855072463768116,78.55072463768116,148,2016-12-09,12,29,4,Friday,0,1,High
Broad Street,690,542,2016-12-09 13:02:32,0.7855072463768116,78.55072463768116,148,2016-12-09,13,2,4,Friday,0,1,High
Broad Street,690,535,2016-12-09 13:29:31,0.7753623188405797,77.53623188405797,155,2016-12-09,13,29,4,Friday,0,1,High
Broad Street,690,529,2016-12-09 14:02:34,0.7666666666666667,76.66666666666667,161,2016-12-09,14,2,4,Friday,0,1,High
Broad Street,690,512,2016-12-09 14:29:33,0.7420289855072464,74.20289855072464,178,2016-12-09,14,29,4,Friday,0,1,High
Broad Street,690,507,2016-12-09 14:56:31,0.7347826086956522,73.47826086956522,183,2016-12-09,14,56,4,Friday,0,1,High
Broad Street,690,491,2016-12-09 15:29:34,0.7115942028985507,71.15942028985506,199,2016-12-09,15,29,4,Friday,0,1,High
Broad Street,690,447,2016-12-09 16:02:32,0.6478260869565218,64.78260869565217,243,2016-12-09,16,2,4,Friday,0,1,High
Broad Street,690,410,2016-12-09 16:29:30,0.5942028985507246,59.42028985507246,280,2016-12-09,16,29,4,Friday,0,1,Moderate
Broad Street,690,85,2016-12-10 07:59:34,0.1231884057971014,12.318840579710146,605,2016-12-10,7,59,5,Saturday,1,0,Low
Broad Street,690,87,2016-12-10 08:29:33,0.1260869565217391,12.608695652173912,603,2016-12-10,8,29,5,Saturday,1,0,Low
Broad Street,690,92,2016-12-10 09:02:35,0.1333333333333333,13.333333333333334,598,2016-12-10,9,2,5,Saturday,1,1,Low
Broad Street,690,91,2016-12-10 09:29:38,0.1318840579710145,13.18840579710145,599,2016-12-10,9,29,5,Saturday,1,1,Low
Broad Street,690,96,2016-12-10 09:55:38,0.1391304347826087,13.91304347826087,594,2016-12-10,9,55,5,Saturday,1,1,Low
Broad Street,690,98,2016-12-10 10:29:38,0.1420289855072463,14.20289855072464,592,2016-12-10,10,29,5,Saturday,1,1,Low
Broad Street,690,103,2016-12-10 11:02:39,0.1492753623188406,14.92753623188406,587,2016-12-10,11,2,5,Saturday,1,1,Low
Broad Street,690,115,2016-12-10 11:29:39,0.1666666666666666,16.666666666666664,575,2016-12-10,11,29,5,Saturday,1,1,Low
Broad Street,690,128,2016-12-10 12:02:38,0.1855072463768116,18.55072463768116,562,2016-12-10,12,2,5,Saturday,1,1,Low
Broad Street,690,131,2016-12-10 12:29:40,0.1898550724637681,18.98550724637681,559,2016-12-10,12,29,5,Saturday,1,1,Low
Broad Street,690,135,2016-12-10 12:55:40,0.1956521739130435,19.565217391304348,555,2016-12-10,12,55,5,Saturday,1,1,Low
Broad Street,690,151,2016-12-10 13:29:39,0.2188405797101449,21.88405797101449,539,2016-12-10,13,29,5,Saturday,1,1,Low
Broad Street,690,165,2016-12-10 13:56:35,0.2391304347826087,23.91304347826087,525,2016-12-10,13,56,5,Saturday,1,1,Low
Broad Street,690,170,2016-12-10 14:25:37,0.2463768115942029,24.637681159420293,520,2016-12-10,14,25,5,Saturday,1,1,Low
Broad Street,690,188,2016-12-10 15:02:39,0.272463768115942,27.246376811594203,502,2016-12-10,15,2,5,Saturday,1,1,Low
Broad Street,690,206,2016-12-10 15:25:39,0.2985507246376812,29.85507246376812,484,2016-12-10,15,25,5,Saturday,1,1,Low
Broad Street,690,210,2016-12-10 15:59:39,0.3043478260869565,30.434782608695656,480,2016-12-10,15,59,5,Saturday,1,1,Moderate
Broad Street,690,221,2016-12-10 16:25:40,0.3202898550724637,32.028985507246375,469,2016-12-10,16,25,5,Saturday,1,1,Moderate
Broad Street,690,91,2016-12-11 08:02:39,0.1318840579710145,13.18840579710145,599,2016-12-11,8,2,6,Sunday,1,0,Low
Broad Street,690,91,2016-12-11 08:25:43,0.1318840579710145,13.18840579710145,599,2016-12-11,8,25,6,Sunday,1,0,Low
Broad Street,690,88,2016-12-11 08:59:45,0.1275362318840579,12.753623188405795,602,2016-12-11,8,59,6,Sunday,1,0,Low
Broad Street,690,90,2016-12-11 09:26:44,0.1304347826086956,13.043478260869565,600,2016-12-11,9,26,6,Sunday,1,1,Low
Broad Street,690,89,2016-12-11 09:59:44,0.1289855072463768,12.89855072463768,601,2016-12-11,9,59,6,Sunday,1,1,Low
Broad Street,690,96,2016-12-11 10:25:42,0.1391304347826087,13.91304347826087,594,2016-12-11,10,25,6,Sunday,1,1,Low
Broad Street,690,101,2016-12-11 10:59:45,0.1463768115942029,14.637681159420293,589,2016-12-11,10,59,6,Sunday,1,1,Low
Broad Street,690,116,2016-12-11 11:26:10,0.1681159420289855,16.81159420289855,574,2016-12-11,11,26,6,Sunday,1,1,Low
Broad Street,690,133,2016-12-11 11:59:45,0.1927536231884058,19.275362318840585,557,2016-12-11,11,59,6,Sunday,1,1,Low
Broad Street,690,132,2016-12-11 12:32:41,0.1913043478260869,19.130434782608692,558,2016-12-11,12,32,6,Sunday,1,1,Low
Broad Street,690,134,2016-12-11 13:05:46,0.1942028985507246,19.420289855072465,556,2016-12-11,13,5,6,Sunday,1,1,Low
Broad Street,690,145,2016-12-11 13:26:45,0.2101449275362318,21.014492753623188,545,2016-12-11,13,26,6,Sunday,1,1,Low
Broad Street,690,161,2016-12-11 13:59:44,0.2333333333333333,23.33333333333333,529,2016-12-11,13,59,6,Sunday,1,1,Low
Broad Street,690,186,2016-12-11 14:32:44,0.2695652173913043,26.956521739130437,504,2016-12-11,14,32,6,Sunday,1,1,Low
Broad Street,690,193,2016-12-11 14:59:43,0.2797101449275362,27.97101449275362,497,2016-12-11,14,59,6,Sunday,1,1,Low
Broad Street,690,202,2016-12-11 15:25:45,0.2927536231884058,29.275362318840585,488,2016-12-11,15,25,6,Sunday,1,1,Low
Broad Street,690,186,2016-12-11 15:59:46,0.2695652173913043,26.956521739130437,504,2016-12-11,15,59,6,Sunday,1,1,Low
Broad Street,690,200,2016-12-11 16:25:46,0.2898550724637681,28.98550724637681,490,2016-12-11,16,25,6,Sunday,1,1,Low
Broad Street,690,183,2016-12-12 08:02:45,0.2652173913043478,26.521739130434785,507,2016-12-12,8,2,0,Monday,0,0,Low
Broad Street,690,270,2016-12-12 08:29:50,0.391304347826087,39.130434782608695,420,2016-12-12,8,29,0,Monday,0,0,Moderate
Broad Street,690,392,2016-12-12 09:02:45,0.5681159420289855,56.81159420289856,298,2016-12-12,9,2,0,Monday,0,1,Moderate
Broad Street,690,461,2016-12-12 09:29:48,0.6681159420289855,66.81159420289855,229,2016-12-12,9,29,0,Monday,0,1,High
Broad Street,690,531,2016-12-12 10:02:49,0.7695652173913043,76.95652173913044,159,2016-12-12,10,2,0,Monday,0,1,High
Broad Street,690,553,2016-12-12 10:29:50,0.8014492753623188,80.14492753623188,137,2016-12-12,10,29,0,Monday,0,1,Critical
Broad Street,690,564,2016-12-12 11:02:50,0.8173913043478261,81.73913043478261,126,2016-12-12,11,2,0,Monday,0,1,Critical
Broad Street,690,576,2016-12-12 11:29:51,0.8347826086956521,83.47826086956522,114,2016-12-12,11,29,0,Monday,0,1,Critical
Broad Street,690,594,2016-12-12 11:55:49,0.8608695652173913,86.08695652173914,96,2016-12-12,11,55,0,Monday,0,1,Critical
Broad Street,690,599,2016-12-12 12:29:50,0.8681159420289855,86.81159420289855,91,2016-12-12,12,29,0,Monday,0,1,Critical
Broad Street,690,600,2016-12-12 12:56:46,0.8695652173913043,86.95652173913044,90,2016-12-12,12,56,0,Monday,0,1,Critical
Broad Street,690,603,2016-12-12 13:29:50,0.8739130434782608,87.39130434782608,87,2016-12-12,13,29,0,Monday,0,1,Critical
Broad Street,690,599,2016-12-12 14:02:50,0.8681159420289855,86.81159420289855,91,2016-12-12,14,2,0,Monday,0,1,Critical
Broad Street,690,598,2016-12-12 14:29:49,0.8666666666666667,86.66666666666667,92,2016-12-12,14,29,0,Monday,0,1,Critical
Broad Street,690,584,2016-12-12 14:55:51,0.8463768115942029,84.63768115942028,106,2016-12-12,14,55,0,Monday,0,1,Critical
Broad Street,690,561,2016-12-12 15:29:47,0.8130434782608695,81.30434782608695,129,2016-12-12,15,29,0,Monday,0,1,Critical
Broad Street,690,533,2016-12-12 15:56:51,0.7724637681159421,77.2463768115942,157,2016-12-12,15,56,0,Monday,0,1,High
Broad Street,690,487,2016-12-12 16:29:51,0.7057971014492753,70.57971014492753,203,2016-12-12,16,29,0,Monday,0,1,High
Broad Street,690,212,2016-12-13 08:02:51,0.3072463768115942,30.72463768115942,478,2016-12-13,8,2,1,Tuesday,0,0,Moderate
Broad Street,690,291,2016-12-13 08:29:53,0.4217391304347826,42.173913043478265,399,2016-12-13,8,29,1,Tuesday,0,0,Moderate
Broad Street,690,437,2016-12-13 09:02:55,0.6333333333333333,63.33333333333333,253,2016-12-13,9,2,1,Tuesday,0,1,High
Broad Street,690,506,2016-12-13 09:29:54,0.7333333333333333,73.33333333333333,184,2016-12-13,9,29,1,Tuesday,0,1,High
Broad Street,690,568,2016-12-13 09:55:56,0.8231884057971014,82.31884057971014,122,2016-12-13,9,55,1,Tuesday,0,1,Critical
Broad Street,690,606,2016-12-13 10:29:54,0.8782608695652174,87.82608695652175,84,2016-12-13,10,29,1,Tuesday,0,1,Critical
Broad Street,690,632,2016-12-13 11:02:54,0.9159420289855073,91.59420289855072,58,2016-12-13,11,2,1,Tuesday,0,1,Critical
Broad Street,690,645,2016-12-13 11:29:55,0.9347826086956522,93.47826086956522,45,2016-12-13,11,29,1,Tuesday,0,1,Critical
Broad Street,690,664,2016-12-13 12:02:55,0.9623188405797102,96.23188405797102,26,2016-12-13,12,2,1,Tuesday,0,1,Critical
Broad Street,690,661,2016-12-13 12:29:55,0.9579710144927536,95.79710144927536,29,2016-12-13,12,29,1,Tuesday,0,1,Critical
Broad Street,690,661,2016-12-13 13:02:55,0.9579710144927536,95.79710144927536,29,2016-12-13,13,2,1,Tuesday,0,1,Critical
Broad Street,690,653,2016-12-13 13:55:56,0.946376811594203,94.6376811594203,37,2016-12-13,13,55,1,Tuesday,0,1,Critical
Broad Street,690,642,2016-12-13 14:29:57,0.9304347826086956,93.04347826086956,48,2016-12-13,14,29,1,Tuesday,0,1,Critical
Broad Street,690,624,2016-12-13 14:56:52,0.9043478260869564,90.43478260869566,66,2016-12-13,14,56,1,Tuesday,0,1,Critical
Broad Street,690,601,2016-12-13 15:28:52,0.8710144927536232,87.10144927536231,89,2016-12-13,15,28,1,Tuesday,0,1,Critical
Broad Street,690,573,2016-12-13 16:02:56,0.8304347826086956,83.04347826086956,117,2016-12-13,16,2,1,Tuesday,0,1,Critical
Broad Street,690,530,2016-12-13 16:29:56,0.7681159420289855,76.81159420289855,160,2016-12-13,16,29,1,Tuesday,0,1,High
Broad Street,690,256,2016-12-14 08:03:01,0.3710144927536232,37.10144927536232,434,2016-12-14,8,3,2,Wednesday,0,0,Moderate
Broad Street,690,387,2016-12-14 08:43:00,0.5608695652173913,56.086956521739125,303,2016-12-14,8,43,2,Wednesday,0,0,Moderate
Broad Street,690,495,2016-12-14 09:03:01,0.717391304347826,71.73913043478261,195,2016-12-14,9,3,2,Wednesday,0,1,High
Broad Street,690,567,2016-12-14 09:29:57,0.8217391304347826,82.17391304347827,123,2016-12-14,9,29,2,Wednesday,0,1,Critical
Broad Street,690,625,2016-12-14 10:02:59,0.9057971014492754,90.57971014492752,65,2016-12-14,10,2,2,Wednesday,0,1,Critical
Broad Street,690,644,2016-12-14 10:30:01,0.9333333333333332,93.33333333333331,46,2016-12-14,10,30,2,Wednesday,0,1,Critical
Broad Street,690,643,2016-12-14 11:30:01,0.9318840579710144,93.18840579710144,47,2016-12-14,11,30,2,Wednesday,0,1,Critical
Broad Street,690,617,2016-12-14 12:02:58,0.8942028985507247,89.42028985507247,73,2016-12-14,12,2,2,Wednesday,0,1,Critical
Broad Street,690,622,2016-12-14 12:30:00,0.9014492753623188,90.14492753623188,68,2016-12-14,12,30,2,Wednesday,0,1,Critical
Broad Street,690,626,2016-12-14 13:03:02,0.9072463768115944,90.72463768115942,64,2016-12-14,13,3,2,Wednesday,0,1,Critical
Broad Street,690,625,2016-12-14 13:29:57,0.9057971014492754,90.57971014492752,65,2016-12-14,13,29,2,Wednesday,0,1,Critical
Broad Street,690,634,2016-12-14 14:03:00,0.9188405797101448,91.88405797101449,56,2016-12-14,14,3,2,Wednesday,0,1,Critical
Broad Street,690,616,2016-12-14 14:30:01,0.8927536231884058,89.27536231884058,74,2016-12-14,14,30,2,Wednesday,0,1,Critical
Broad Street,690,602,2016-12-14 14:56:03,0.8724637681159421,87.2463768115942,88,2016-12-14,14,56,2,Wednesday,0,1,Critical
Broad Street,690,584,2016-12-14 15:30:00,0.8463768115942029,84.63768115942028,106,2016-12-14,15,30,2,Wednesday,0,1,Critical
Broad Street,690,559,2016-12-14 15:56:02,0.8101449275362319,81.01449275362319,131,2016-12-14,15,56,2,Wednesday,0,1,Critical
Broad Street,690,506,2016-12-14 16:30:00,0.7333333333333333,73.33333333333333,184,2016-12-14,16,30,2,Wednesday,0,1,High
Broad Street,690,173,2016-12-15 07:57:02,0.2507246376811594,25.072463768115945,517,2016-12-15,7,57,3,Thursday,0,0,Low
Broad Street,690,279,2016-12-15 08:30:06,0.4043478260869565,40.43478260869565,411,2016-12-15,8,30,3,Thursday,0,0,Moderate
Broad Street,690,423,2016-12-15 09:03:06,0.6130434782608696,61.30434782608696,267,2016-12-15,9,3,3,Thursday,0,1,High
Broad Street,690,469,2016-12-15 09:30:04,0.6797101449275362,67.97101449275362,221,2016-12-15,9,30,3,Thursday,0,1,High
Broad Street,690,519,2016-12-15 09:57:02,0.7521739130434782,75.21739130434783,171,2016-12-15,9,57,3,Thursday,0,1,High
Broad Street,690,554,2016-12-15 10:30:07,0.8028985507246377,80.28985507246377,136,2016-12-15,10,30,3,Thursday,0,1,Critical
Broad Street,690,589,2016-12-15 11:03:05,0.8536231884057971,85.3623188405797,101,2016-12-15,11,3,3,Thursday,0,1,Critical
Broad Street,690,600,2016-12-15 11:26:03,0.8695652173913043,86.95652173913044,90,2016-12-15,11,26,3,Thursday,0,1,Critical
Broad Street,690,616,2016-12-15 12:00:02,0.8927536231884058,89.27536231884058,74,2016-12-15,12,0,3,Thursday,0,1,Critical
Broad Street,690,618,2016-12-15 12:26:03,0.8956521739130435,89.56521739130436,72,2016-12-15,12,26,3,Thursday,0,1,Critical
Broad Street,690,614,2016-12-15 13:00:07,0.8898550724637682,88.98550724637681,76,2016-12-15,13,0,3,Thursday,0,1,Critical
Broad Street,690,623,2016-12-15 13:26:08,0.9028985507246376,90.28985507246377,67,2016-12-15,13,26,3,Thursday,0,1,Critical
Broad Street,690,624,2016-12-15 14:00:06,0.9043478260869564,90.43478260869566,66,2016-12-15,14,0,3,Thursday,0,1,Critical
Broad Street,690,619,2016-12-15 14:26:06,0.8971014492753623,89.71014492753623,71,2016-12-15,14,26,3,Thursday,0,1,Critical
Broad Street,690,587,2016-12-15 15:00:07,0.8507246376811595,85.07246376811595,103,2016-12-15,15,0,3,Thursday,0,1,Critical
Broad Street,690,573,2016-12-15 15:26:03,0.8304347826086956,83.04347826086956,117,2016-12-15,15,26,3,Thursday,0,1,Critical
Broad Street,690,546,2016-12-15 16:03:03,0.7913043478260869,79.13043478260869,144,2016-12-15,16,3,3,Thursday,0,1,High
Broad Street,690,504,2016-12-15 16:30:07,0.7304347826086957,73.04347826086956,186,2016-12-15,16,30,3,Thursday,0,1,High
Broad Street,690,196,2016-12-16 07:59:09,0.2840579710144927,28.40579710144928,494,2016-12-16,7,59,4,Friday,0,0,Low
Broad Street,690,280,2016-12-16 08:30:12,0.4057971014492754,40.57971014492754,410,2016-12-16,8,30,4,Friday,0,0,Moderate
Broad Street,690,385,2016-12-16 09:03:07,0.5579710144927537,55.79710144927537,305,2016-12-16,9,3,4,Friday,0,1,Moderate
Broad Street,690,421,2016-12-16 09:30:12,0.6101449275362318,61.01449275362319,269,2016-12-16,9,30,4,Friday,0,1,High
Broad Street,690,455,2016-12-16 10:03:09,0.6594202898550725,65.94202898550725,235,2016-12-16,10,3,4,Friday,0,1,High
Broad Street,690,472,2016-12-16 10:29:08,0.6840579710144927,68.40579710144927,218,2016-12-16,10,29,4,Friday,0,1,High
Broad Street,690,499,2016-12-16 11:03:08,0.7231884057971014,72.31884057971014,191,2016-12-16,11,3,4,Friday,0,1,High
Broad Street,690,509,2016-12-16 11:30:10,0.7376811594202899,73.76811594202898,181,2016-12-16,11,30,4,Friday,0,1,High
Broad Street,690,517,2016-12-16 11:56:10,0.7492753623188406,74.92753623188406,173,2016-12-16,11,56,4,Friday,0,1,High
Broad Street,690,512,2016-12-16 12:30:11,0.7420289855072464,74.20289855072464,178,2016-12-16,12,30,4,Friday,0,1,High
Broad Street,690,508,2016-12-16 12:56:12,0.736231884057971,73.62318840579711,182,2016-12-16,12,56,4,Friday,0,1,High
Broad Street,690,513,2016-12-16 13:30:12,0.7434782608695653,74.34782608695653,177,2016-12-16,13,30,4,Friday,0,1,High
Broad Street,690,516,2016-12-16 13:56:11,0.7478260869565218,74.78260869565217,174,2016-12-16,13,56,4,Friday,0,1,High
Broad Street,690,526,2016-12-16 14:30:10,0.7623188405797101,76.23188405797102,164,2016-12-16,14,30,4,Friday,0,1,High
Broad Street,690,515,2016-12-16 14:56:11,0.7463768115942029,74.63768115942028,175,2016-12-16,14,56,4,Friday,0,1,High
Broad Street,690,499,2016-12-16 15:30:10,0.7231884057971014,72.31884057971014,191,2016-12-16,15,30,4,Friday,0,1,High
Broad Street,690,465,2016-12-16 16:03:11,0.6739130434782609,67.3913043478261,225,2016-12-16,16,3,4,Friday,0,1,High
Broad Street,690,442,2016-12-16 16:30:12,0.6405797101449275,64.05797101449275,248,2016-12-16,16,30,4,Friday,0,1,High
Broad Street,690,98,2016-12-17 07:59:15,0.1420289855072463,14.20289855072464,592,2016-12-17,7,59,5,Saturday,1,0,Low
Broad Street,690,104,2016-12-17 08:26:15,0.1507246376811594,15.072463768115943,586,2016-12-17,8,26,5,Saturday,1,0,Low
Broad Street,690,114,2016-12-17 09:00:13,0.1652173913043478,16.52173913043478,576,2016-12-17,9,0,5,Saturday,1,1,Low
Broad Street,690,117,2016-12-17 09:26:17,0.1695652173913043,16.956521739130434,573,2016-12-17,9,26,5,Saturday,1,1,Low
Broad Street,690,127,2016-12-17 09:59:17,0.1840579710144927,18.40579710144928,563,2016-12-17,9,59,5,Saturday,1,1,Low
Broad Street,690,154,2016-12-17 10:33:17,0.2231884057971014,22.318840579710145,536,2016-12-17,10,33,5,Saturday,1,1,Low
Broad Street,690,182,2016-12-17 11:00:17,0.263768115942029,26.3768115942029,508,2016-12-17,11,0,5,Saturday,1,1,Low
Broad Street,690,190,2016-12-17 11:33:16,0.2753623188405797,27.536231884057973,500,2016-12-17,11,33,5,Saturday,1,1,Low
Broad Street,690,209,2016-12-17 12:00:17,0.3028985507246376,30.28985507246377,481,2016-12-17,12,0,5,Saturday,1,1,Moderate
Broad Street,690,211,2016-12-17 12:26:17,0.3057971014492753,30.57971014492753,479,2016-12-17,12,26,5,Saturday,1,1,Moderate
Broad Street,690,227,2016-12-17 13:00:18,0.3289855072463768,32.89855072463768,463,2016-12-17,13,0,5,Saturday,1,1,Moderate
Broad Street,690,238,2016-12-17 13:27:17,0.344927536231884,34.492753623188406,452,2016-12-17,13,27,5,Saturday,1,1,Moderate
Broad Street,690,271,2016-12-17 14:00:17,0.3927536231884058,39.27536231884058,419,2016-12-17,14,0,5,Saturday,1,1,Moderate
Broad Street,690,297,2016-12-17 14:30:19,0.4304347826086956,43.04347826086957,393,2016-12-17,14,30,5,Saturday,1,1,Moderate
Broad Street,690,305,2016-12-17 15:03:18,0.4420289855072464,44.20289855072464,385,2016-12-17,15,3,5,Saturday,1,1,Moderate
Broad Street,690,308,2016-12-17 15:30:19,0.4463768115942029,44.63768115942029,382,2016-12-17,15,30,5,Saturday,1,1,Moderate
Broad Street,690,323,2016-12-17 15:57:15,0.4681159420289855,46.81159420289855,367,2016-12-17,15,57,5,Saturday,1,1,Moderate
Broad Street,690,339,2016-12-17 16:30:16,0.4913043478260869,49.130434782608695,351,2016-12-17,16,30,5,Saturday,1,1,Moderate
Broad Street,690,131,2016-12-18 08:03:24,0.1898550724637681,18.98550724637681,559,2016-12-18,8,3,6,Sunday,1,0,Low
Broad Street,690,87,2016-12-18 08:30:20,0.1260869565217391,12.608695652173912,603,2016-12-18,8,30,6,Sunday,1,0,Low
Broad Street,690,89,2016-12-18 08:56:20,0.1289855072463768,12.89855072463768,601,2016-12-18,8,56,6,Sunday,1,0,Low
Broad Street,690,100,2016-12-18 09:30:21,0.144927536231884,14.492753623188406,590,2016-12-18,9,30,6,Sunday,1,1,Low
Broad Street,690,103,2016-12-18 09:56:24,0.1492753623188406,14.92753623188406,587,2016-12-18,9,56,6,Sunday,1,1,Low
Broad Street,690,125,2016-12-18 10:30:23,0.181159420289855,18.115942028985508,565,2016-12-18,10,30,6,Sunday,1,1,Low
Broad Street,690,168,2016-12-18 11:03:25,0.2434782608695652,24.347826086956523,522,2016-12-18,11,3,6,Sunday,1,1,Low
Broad Street,690,166,2016-12-18 11:30:22,0.2405797101449275,24.057971014492757,524,2016-12-18,11,30,6,Sunday,1,1,Low
Broad Street,690,168,2016-12-18 12:03:23,0.2434782608695652,24.347826086956523,522,2016-12-18,12,3,6,Sunday,1,1,Low
Broad Street,690,165,2016-12-18 12:30:25,0.2391304347826087,23.91304347826087,525,2016-12-18,12,30,6,Sunday,1,1,Low
Broad Street,690,178,2016-12-18 12:56:26,0.2579710144927536,25.79710144927536,512,2016-12-18,12,56,6,Sunday,1,1,Low
Broad Street,690,201,2016-12-18 13:30:26,0.2913043478260869,29.130434782608692,489,2016-12-18,13,30,6,Sunday,1,1,Low
Broad Street,690,240,2016-12-18 14:03:26,0.3478260869565217,34.78260869565217,450,2016-12-18,14,3,6,Sunday,1,1,Moderate
Broad Street,690,260,2016-12-18 14:30:27,0.3768115942028985,37.68115942028986,430,2016-12-18,14,30,6,Sunday,1,1,Moderate
Broad Street,690,269,2016-12-18 14:56:25,0.3898550724637681,38.98550724637681,421,2016-12-18,14,56,6,Sunday,1,1,Moderate
Broad Street,690,295,2016-12-18 15:30:24,0.427536231884058,42.7536231884058,395,2016-12-18,15,30,6,Sunday,1,1,Moderate
Broad Street,690,321,2016-12-18 16:03:27,0.4652173913043478,46.52173913043478,369,2016-12-18,16,3,6,Sunday,1,1,Moderate
Broad Street,690,344,2016-12-18 16:30:25,0.4985507246376812,49.85507246376812,346,2016-12-18,16,30,6,Sunday,1,1,Moderate
Broad Street,690,187,2016-12-19 08:03:29,0.2710144927536232,27.10144927536232,503,2016-12-19,8,3,0,Monday,0,0,Low
Broad Street,690,297,2016-12-19 08:30:28,0.4304347826086956,43.04347826086957,393,2016-12-19,8,30,0,Monday,0,0,Moderate
Broad Street,690,401,2016-12-19 09:03:33,0.5811594202898551,58.11594202898552,289,2016-12-19,9,3,0,Monday,0,1,Moderate
Broad Street,690,443,2016-12-19 09:30:30,0.6420289855072464,64.20289855072464,247,2016-12-19,9,30,0,Monday,0,1,High
Broad Street,690,480,2016-12-19 09:56:32,0.6956521739130435,69.56521739130434,210,2016-12-19,9,56,0,Monday,0,1,High
Broad Street,690,506,2016-12-19 10:30:33,0.7333333333333333,73.33333333333333,184,2016-12-19,10,30,0,Monday,0,1,High
Broad Street,690,544,2016-12-19 11:03:31,0.7884057971014493,78.84057971014494,146,2016-12-19,11,3,0,Monday,0,1,High
Broad Street,690,561,2016-12-19 11:30:30,0.8130434782608695,81.30434782608695,129,2016-12-19,11,30,0,Monday,0,1,Critical
